ID	text	Class
1738	RT @USER: ريتويت يا باشا <LF>ريتويت يا انسه<LF> 💔 فولو يا استاذ 💔<LF>لايك❤ يا بيه<LF>لايك❤ ياهانم<LF>#ماتش_الاسيوطي…	NOT_OFF
1739	الوش كلة غباء وضحكتك ماسخة .. يا عرة الرؤساء يا ابن المرة الوسخه <LF>#خمسين_الف_مشجع_للزمالك<LF>#الاهلي_المصري	OFF
1740	@USER @USER تعال يا كويتي يا عتيج وتشوف موقفنا بعيونك 😂😂😂😂😂😂😂	NOT_OFF
1741	RT @USER: صباح الخير يا حرة يا تونس <LF>صباح لاوطانكم تنفسوا عطر الأرض <LF>الحرية الحقيقية ما تمعم به في وطنك ولو جار عليك تفاءلوا خيرا <LF>ا…	NOT_OFF
1742	والحنايا الي تضمك بإنتظار ، من وله من خوف فيها تشب نااار.. يا نهار بليلي يا ليلي نهار ❤️	NOT_OFF
1743	""" يا كتِفي و إِتكائي يا دِياري و العائلة يا ضوئِي و إنشراحي يا صديقِي يا حبيبي و السلام.."" ❤️ <LF>-@USER"	NOT_OFF
1744	RT @USER: يا من إذا قلت يا مولاي لبّاني<LF>يا واحدًا ماله في خلقه ثاني<LF>أعصي وتسترني انسى وتذكرني<LF>فكيف أنساك يا من لست تنساني<LF>#يارب	NOT_OFF
1745	@USER صباح الفل يا جامده يا قويه ياللي واقفه قدام الناس المفتريه..	NOT_OFF
1746	RT @USER: @USER @USER امشي يا كلب العسكر يا خنزير يا عتلو .. يسقط يسقط حكم العسكر ويسقط كل كلاب العسكر.	OFF
1747	يا أجمِل صُدف عَمري يا حُب مابعده حُب💛	NOT_OFF
1748	@USER بصراحة أنا مبحبش ولا المغرب ولا الجزائر ولا تونس بس بدأت احب تونس عشانك يا لاعب يا موهوب ، الف سلامة عليك يا حبيب الزملكاوية😍😍	NOT_OFF
1749	@USER هيا حاطة لثمه مدري كمامة يا ذي يا وحدة ثانية URL	NOT_OFF
1750	اللهم إجعّلنا نستيقظ على خبر يُحيي قلوبنا ، ويسعد صدورنا ، ويمَحي حُزننا ، وينسينا مَّا حدث بالأيام الماضية ، ويبكي عّيوننا من شدة الفّرح ، يا رب يا كريم بشرنا بما ننتظره منك وأنت خيرُ المُبشرين 💛.	NOT_OFF
1751	⛔️⛔️⛔️⛔️⛔️⛔️⛔️⛔️⛔️⛔️<LF>امشو القياده يا ناس دايريين يشيلو الاعتصام بل قوا... <LF>امشو القياده يا ناس<LF>امشو القياده يا ناس<LF>امشو القياده يا ناس<LF>امشو القياده يا ناس<LF>امشو القياده يا ناس<LF>امشو القياده يا ناس<LF>امشو القياده يا ناس<LF>امشو القياده يا ناس<LF>امشو القياده يا ناس <LF>#اعتصام_القياة_العامة	NOT_OFF
1752	اني يا اختفي يا اسندر الاوادم ماعندي حل وسط مع الاسف😂😭.	NOT_OFF
1753	RT @USER: يا جابر الحرمي يا الدجه يا العاهه يا متناقض .<LF>الكلباني زميل وصديق وحبيب الذي تدافع عنهم من المشايخ الذي تقول عنهم معتق…	OFF
1754	RT @USER: يا واحدٍ يغني عن الكل وينوب // يا مالي عيوني و يا مكفيها ..❤️	NOT_OFF
1755	هلم نذهب معه بإشتياقٍ إلي العشاء السري، اليوم المسيح يحتفي بنا، اليوم المسيح يخدمنا! المسيح محب البشر يريحنا! يا للسر الرهيب! يا للتدبير الذي لا يُنطق به! يا للتنازل الذي لا يُدرك! يا لرحمة أحشاء إلهنا التي لا تستقصى! الخالق يقدم نفسه لخليقته لتسعد به!	NOT_OFF
1756	RT @USER: #حمله_عتق_عبدالكريم_الشمري<LF>افزعوا يا شمر افزعوا يا لابتي URL	NOT_OFF
1757	RT @USER: يا غرام الروح يا شوق النظر <LF>ليه تخبّي حبك البادي عليك ! <LF>#بيت	NOT_OFF
1758	@USER @USER @USER مالك دخل يا جاهل يا رجعي يا متطفل مالك دخل باهتمامات الناس مالك دخل بقراراتهم واختياراتهم ولا انت حسيب عنهم ولا رقيب ، الشايب هذا متاكد انه يعيش حياة أبسط واسعد من حياتك الوضيعة	OFF
1759	يا وزير الصحه يا شيخ تعال شوف مسخرة الرازي قسم التقارير لا احترام لكبار السنه ولا لبطاقة الاولويه واسلوب الصراخ انت تحس بمعاناة كبار السن الكويتيين والا نظام الباب المغلق ما اقول الا حسبي الله ونعم الوكيل<LF>حطو موظفين مو موظفه وحده ومعصبه	OFF
1760	@USER الله لا يوفقك لا انتي و لا هوا . يا جبانه يا منافقه . اصلا زي بعض انتوا و هوا . طنجره ولقت غطاها . عفن و ريحه طالعه و قرف و زباله ... ولقيتوا بعضكم .. اااففف عليكم	OFF
1761	آه يا لالالي يا لالالي يا لالالي يا أبو العيون السود يا خلي ❤🎼	NOT_OFF
1762	يا #قدس يا منارة الشرائع <LF>يا طفلة ، جملية ، محروقة الاصابع <LF>حزينة عيناكي ، يا مدينة البتول <LF>يا واحة ، ظليلة ، مر بها الرسول ⁦❤️⁩💔 URL	NOT_OFF
1763	RT @USER: انا الغريب اللي رجع للمدينة ... يا سعد هالرجعة و يا حيّ هالشوف 💛🖤 URL	NOT_OFF
1764	@USER يارب يا كافي يا شافي يا معافي	NOT_OFF
1765	يا اختبار يا حلو يا جبّار💛💛💛💛💛.	NOT_OFF
1766	«دعاء لتفريج الهم والغم بإذن الله»<LF>#يتبع 󾠱<LF>عن ابن عباس رضي الله عنهما قال: قال رسول الله: «جاءني جبريل بدعوات، فقال: إذا نزل بك أمر من أمر دنياك فقدمهن، ثم سل حاجتك: يا بديع السموات والأرض، يا ذا الجلال والإكرام، يا صريخ المستصرخين، يا غياث المستغيثين، ......	NOT_OFF
1767	@USER حلو جداا وناقصني .. معنديش حيادية ولا وسطية يا اةة يا لااء ودماغي جزمة وقرف 😂	NOT_OFF
1768	دول عالم جبلات ما بيحسوش عشان صعدو عاملين مولد ويقولو افريقيا للرجال ..ودا من امتى يا زيزى يا حصاله افريقيا URL	OFF
1769	جيد بالترزز يا كلب الكلاب يا حثالة URL	OFF
1770	RT @USER: والله لو ما رجعها لا اجلس استرم حياتي كلها يا حقير يا زباله يا شبشب يا ذره غبار في الحياه يا تافه ربي يحرقهم يا رب ببكي…	OFF
1771	RT @USER: يا عشق القلب يا كل امنياته❤️	NOT_OFF
1772	RT @USER: @USER يا لولو يا بنفسج إنتي💜 <LF>الأهل دايما وبالذات الأم جواها بتبقى شايفاكى أجمل وأفضل حد فعيونها ، <LF>لكن دايما…	NOT_OFF
1773	@USER يا عجوز يا قديم انت من زمن طبق 😂😂😂😂😂😂😂😂	NOT_OFF
1774	يا سارق وقتي ويومي يا ماخذني لك لحالك ♥️	NOT_OFF
1775	@USER خفض معاشك وبيع السيارات الي اشتريتها ولك استحي يا عيب الشوم عليكن كلكن بعد في هاليرتين بدك تجوعنا يا فجعان الله لا يوفقكن لا بدني ولا بآخرة و يا رب كل شي عم تعملوا انت واصحابك بينعمل بولادكن يا بلا ضمير يا حرامية تفه ع شرفكن و ناطرة تلفون ا	OFF
1776	مش عارف ليه المُحن زايد اوووي الايام دي علي تويتر هو ايه اللي حصل ؟ هي الدنيا جري فيها ايه ؟<LF>اخشن واسترجل شويه يا حنين انت يا رقه يا ابو قلب اخضر 🤠 مالك ما تمسك نفسك ولا هتفضل سايب كده علي روحك 🤔🤔🤔🤔	NOT_OFF
1777	RT @USER: تعلموا المشاريع يا عشاق الهنود<LF>يا من اخذتوا من الدولة ما اخذتم ولم تجد منكم الا وافدين اكثر <LF>#محمود_الجرواني_نشكرك	OFF
1778	يا صل الله يا عيون تقطعون وتهلكون الحي بصحاح مراض❤	NOT_OFF
1779	RT @USER: إلا نبينا محمد صلى الله عليه وسلم يقول: يا رب أمتي يا رب أمتي. <LF>هل هذا رسول يترك!؟ هل هذا رسول تترك سنته!؟<LF>اللهم صل على سيدنا…	NOT_OFF
1780	@USER يا رب <LF>تسلم يا ابو السيد يا محترم <LF>👏👍💪❤❤❤❤	NOT_OFF
1781	الصدمة يا إصابة يا كذبة أبريل ما عندهم ما عند جدتي	NOT_OFF
1782	حسبي الله عليك يا شرير يا عىد المال — ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه URL	OFF
1783	@USER وإنت طيب يا مايو يا صاحبي وأخويا ♥️♥️♥️♥️♥️	NOT_OFF
1784	اللهم إني أسألك باسمك الطاهر الطيب المبارك الأحب إليك، الذي إذا دعيت به أجبت، وإذا سُئلت به أعطيت، وإذا استرحمت به رحمت، وإذا استفرجت به فرجت، اللهم إني أدعوك الله، وأدعوك الرحمن، وأدعوك البر الرحيم، أن تغفر لي ولأصدقائي، وترحمنا يا رحمن يا رحيم، يا سميع يا عليم، يا غفور يا كريم	NOT_OFF
1785	@USER كان قلتي لا يا اليوم يا ضفو وجيهكم !!	NOT_OFF
1786	@USER @USER خد يا جوجل يا حبيبي ترجم وسمع عمو	NOT_OFF
1787	RT @USER: يا زينك يا يمه وأنتي تفرحي لفرحتي والهلال 💙💙💙<LF>انتي هلالية وانتي من علمني حب #العلال <LF>الله يطول بعمرك يا رب URL…	NOT_OFF
1788	RT @USER: الله يلعنك يا ظلام<LF>الله يلعنك يا ظلام<LF>الله يلعنك يا ظلام<LF>الله يلعنك يا ظلام<LF>الله يلعنك يا ظلام<LF>الله يلعنك يا ظلام<LF>ا…	NOT_OFF
1789	@USER @USER ايه دا انتي بتتخانقي يا توتا😂🙊🙊 قولتيلها يا نوتي ولا حاجه اعنف ؟	NOT_OFF
1790	@USER الله يسلمك يا منه يا رب <LF>امين يا رب	NOT_OFF
1791	@USER يا عبدالعزيز يا حبك للصياح .. <LF>لك اكثر من كم اسبوع وانت ما غير تصيح من هاشتاق لهاشتاق .. <LF>لكن لا تخاف الدوري نصراوي بإذن الله ..<LF>غصبا عليك و على لجانكم و على قروباتكم	NOT_OFF
1792	إليك يا وجعي .. يا وجع الذكريات! URL	NOT_OFF
1793	حبيب الروح يا حلو ابتسامك و يا محلى الليالي في غرامك💙	NOT_OFF
1794	يامن اسـمه دواء ، وذكره شفاء ، وطاعتـه غنى ، إرحـم مـن رأس مالـه الرجـاء ، وسـلاحه البكاء ، يا سـابغ النـعم ، يا دافع النـقم ، يا نـور المسـتوحشين في الظلم ، يا عالما لا يعلم ، صل على محمد وآل محمد ، وافعل بي ما أنت أهله	NOT_OFF
1795	RT @USER: انتو بتوزعوا زيت وسكر فعلا يا عباس؟<LF>يا عباس ما انا روحت وانتخبت مخادتش ليه زيهم؟!<LF>اه وانتصار كمان راحت كدة كرتونتين URL	NOT_OFF
1796	RT @USER: كدا يا عمر متزعلهاش يا حبيبي 😂 URL	NOT_OFF
1797	هدا سكن اطفال امارتين من شارقة طالبين فزعتكم يا أهل دار زايد ولو بنشر رسالتي توصل شيوخنا ما يقصرون لو عرف بحالتنا ما تخسر شي ادا اعدتم رسالتي انت أهل الكرم أهل زايد يا عيال زايد يا دار زايد أطفالي يستغيث بيكم ابونا زايد ماكان يتأخر عن الي يستغيث بيه ويطلب فزعة URL	NOT_OFF
1798	RT @USER: ومدني بمدد من قوتك أواجه به ضعفي.. وكن لي يا ربي حيث احتاجك.. يا نعم المولى ويا نعم النصير	NOT_OFF
